car_code,category_key,category_title,name,status
CAR019,comfort_convenience,Comfort Convenience,Power steering type - EPS,little_flaw
CAR019,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR019,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR019,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR019,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR019,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR019,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR019,comfort_convenience,Comfort Convenience,Auto dimming IRVM,little_flaw
CAR019,interior,Interior,Door pockets,flawless
CAR019,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR019,interior,Interior,Digital tripmeter,damaged
CAR019,interior,Interior,Headrests,flawless
CAR019,interior,Interior,Interior door handles,flawless
CAR019,interior,Interior,Digital cockpit,damaged
CAR019,interior,Interior,Digital odometer,little_flaw
CAR019,interior,Interior,Digital Instrument cluster,little_flaw
CAR019,exterior,Exterior,Outside rear view mirrors (ORVMs),little_flaw
CAR019,exterior,Exterior,Rear power window,flawless
CAR019,exterior,Exterior,Body colored bumpers,little_flaw
CAR019,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR019,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR019,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR019,exterior,Exterior,Tail lamps type - Conventional,little_flaw
CAR019,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR020,safety,Safety,Engine immobilizer,flawless
CAR020,safety,Safety,Anti theft device,flawless
CAR020,safety,Safety,Headlight and ignition off reminder,flawless
CAR020,safety,Safety,Central locking,flawless
CAR020,safety,Safety,Speed sensing central door locking,little_flaw
CAR020,safety,Safety,Power door locks,flawless
CAR020,safety,Safety,Child safety lock,little_flaw
CAR020,safety,Safety,Low fuel level warning,flawless
CAR020,safety,Safety,Door ajar warning,flawless
CAR020,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,little_flaw
CAR020,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR020,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR020,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR020,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR020,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR020,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR020,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR020,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR020,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR020,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR020,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR020,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR020,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR020,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR020,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR020,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR020,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR020,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR020,comfort_convenience,Comfort Convenience,Third row cup holders,little_flaw
CAR020,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR020,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR020,comfort_convenience,Comfort Convenience,Auto dimming IRVM,little_flaw
CAR020,interior,Interior,Door pockets,damaged
CAR020,interior,Interior,Seat upholstery type - Fabric seats,damaged
CAR020,interior,Interior,Digital tripmeter,flawless
CAR020,interior,Interior,Headrests,little_flaw
CAR020,interior,Interior,Interior door handles,flawless
CAR020,interior,Interior,Digital cockpit,damaged
CAR020,interior,Interior,Digital odometer,flawless
CAR020,interior,Interior,Digital Instrument cluster,flawless
CAR020,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR020,exterior,Exterior,Rear power window,flawless
CAR020,exterior,Exterior,Body colored bumpers,flawless
CAR020,exterior,Exterior,Tail lamps - Conventional,damaged
CAR020,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR020,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR020,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR020,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR021,safety,Safety,Engine immobilizer,flawless
CAR021,safety,Safety,Anti theft device,little_flaw
CAR021,safety,Safety,Headlight and ignition off reminder,little_flaw
CAR021,safety,Safety,Central locking,little_flaw
CAR021,safety,Safety,Speed sensing central door locking,little_flaw
CAR021,safety,Safety,Power door locks,flawless
CAR021,safety,Safety,Child safety lock,damaged
CAR021,safety,Safety,Low fuel level warning,flawless
CAR021,safety,Safety,Door ajar warning,flawless
CAR021,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Folding rear seat,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR021,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR021,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR021,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR021,comfort_convenience,Comfort Convenience,12V power outlets,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR021,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR021,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR021,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,damaged
CAR021,comfort_convenience,Comfort Convenience,Digital Clock,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR021,comfort_convenience,Comfort Convenience,Rear armrest cup holders,damaged
CAR021,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR021,comfort_convenience,Comfort Convenience,Dual zone climate control,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR021,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR021,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR021,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR021,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR021,comfort_convenience,Comfort Convenience,Auto dimming IRVM,damaged
CAR021,interior,Interior,Door pockets,little_flaw
CAR021,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR021,interior,Interior,Digital tripmeter,flawless
CAR021,interior,Interior,Headrests,flawless
CAR021,interior,Interior,Interior door handles,flawless
CAR021,interior,Interior,Digital cockpit,flawless
CAR021,interior,Interior,Digital odometer,little_flaw
CAR021,interior,Interior,Digital Instrument cluster,flawless
CAR021,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR021,exterior,Exterior,Rear power window,flawless
CAR021,exterior,Exterior,Body colored bumpers,flawless
CAR021,exterior,Exterior,Tail lamps - Conventional,flawless
CAR021,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR021,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR021,exterior,Exterior,Tail lamps type - Conventional,damaged
CAR021,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR022,safety,Safety,Engine immobilizer,flawless
CAR022,safety,Safety,Anti theft device,flawless
CAR022,safety,Safety,Headlight and ignition off reminder,flawless
CAR022,safety,Safety,Central locking,little_flaw
CAR022,safety,Safety,Speed sensing central door locking,flawless
CAR022,safety,Safety,Power door locks,flawless
CAR022,safety,Safety,Child safety lock,flawless
CAR022,safety,Safety,Low fuel level warning,flawless
CAR022,safety,Safety,Door ajar warning,flawless
CAR022,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR022,comfort_convenience,Comfort Convenience,Folding rear seat,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR022,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR022,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR022,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR022,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR022,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR022,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR022,comfort_convenience,Comfort Convenience,Digital Clock,damaged
CAR022,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR022,comfort_convenience,Comfort Convenience,Rear armrest cup holders,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR022,comfort_convenience,Comfort Convenience,Dual zone climate control,damaged
CAR022,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR022,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR022,comfort_convenience,Comfort Convenience,Three zone climate control,damaged
CAR022,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR022,comfort_convenience,Comfort Convenience,Auto dimming IRVM,little_flaw
CAR022,interior,Interior,Door pockets,flawless
CAR022,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR022,interior,Interior,Digital tripmeter,flawless
CAR022,interior,Interior,Headrests,damaged
CAR022,interior,Interior,Interior door handles,flawless
CAR022,interior,Interior,Digital cockpit,little_flaw
CAR022,interior,Interior,Digital odometer,flawless
CAR022,interior,Interior,Digital Instrument cluster,flawless
CAR022,exterior,Exterior,Outside rear view mirrors (ORVMs),little_flaw
CAR022,exterior,Exterior,Rear power window,flawless
CAR022,exterior,Exterior,Body colored bumpers,flawless
CAR022,exterior,Exterior,Tail lamps - Conventional,flawless
CAR022,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR022,exterior,Exterior,Headlights Bulb type - Halogen,damaged
CAR022,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR022,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR023,safety,Safety,Engine immobilizer,flawless
CAR023,safety,Safety,Anti theft device,little_flaw
CAR023,safety,Safety,Headlight and ignition off reminder,flawless
CAR023,safety,Safety,Central locking,flawless
CAR023,safety,Safety,Speed sensing central door locking,flawless
CAR023,safety,Safety,Power door locks,flawless
CAR023,safety,Safety,Child safety lock,flawless
CAR023,safety,Safety,Low fuel level warning,flawless
CAR023,safety,Safety,Door ajar warning,flawless
CAR023,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR023,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR023,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR023,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR023,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR023,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR023,comfort_convenience,Comfort Convenience,12V power outlets,damaged
CAR023,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,damaged
CAR023,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR023,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR023,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR023,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR023,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR023,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR023,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR023,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR023,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR023,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR023,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR023,comfort_convenience,Comfort Convenience,Third row cup holders,little_flaw
CAR023,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR023,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR023,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR023,interior,Interior,Door pockets,flawless
CAR023,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR023,interior,Interior,Digital tripmeter,little_flaw
CAR023,interior,Interior,Headrests,flawless
CAR023,interior,Interior,Interior door handles,flawless
CAR023,interior,Interior,Digital cockpit,flawless
CAR023,interior,Interior,Digital odometer,damaged
CAR023,interior,Interior,Digital Instrument cluster,little_flaw
CAR023,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR023,exterior,Exterior,Rear power window,flawless
CAR023,exterior,Exterior,Body colored bumpers,flawless
CAR023,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR023,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR023,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR023,exterior,Exterior,Tail lamps type - Conventional,little_flaw
CAR023,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR024,safety,Safety,Engine immobilizer,damaged
CAR024,safety,Safety,Anti theft device,flawless
CAR024,safety,Safety,Headlight and ignition off reminder,flawless
CAR024,safety,Safety,Central locking,flawless
CAR024,safety,Safety,Speed sensing central door locking,flawless
CAR024,safety,Safety,Power door locks,flawless
CAR024,safety,Safety,Child safety lock,flawless
CAR024,safety,Safety,Low fuel level warning,flawless
CAR024,safety,Safety,Door ajar warning,flawless
CAR024,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,little_flaw
CAR024,comfort_convenience,Comfort Convenience,Folding rear seat,little_flaw
CAR024,comfort_convenience,Comfort Convenience,Power windows,little_flaw
CAR024,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR024,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR024,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR024,comfort_convenience,Comfort Convenience,12V power outlets,little_flaw
CAR024,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,little_flaw
CAR024,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR024,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR024,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR024,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,damaged
CAR024,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR024,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,little_flaw
CAR024,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR024,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR024,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR024,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR024,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR024,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR024,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR024,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR024,comfort_convenience,Comfort Convenience,Auto dimming IRVM,damaged
CAR024,interior,Interior,Door pockets,flawless
CAR024,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR024,interior,Interior,Digital tripmeter,flawless
CAR024,interior,Interior,Headrests,flawless
CAR024,interior,Interior,Interior door handles,flawless
CAR024,interior,Interior,Digital cockpit,flawless
CAR024,interior,Interior,Digital odometer,flawless
CAR024,interior,Interior,Digital Instrument cluster,flawless
CAR024,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR024,exterior,Exterior,Rear power window,little_flaw
CAR024,exterior,Exterior,Body colored bumpers,damaged
CAR024,exterior,Exterior,Tail lamps - Conventional,flawless
CAR024,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR024,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR024,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR024,exterior,Exterior,Xenon headlamps / hid-headlamps,damaged
CAR025,safety,Safety,Engine immobilizer,little_flaw
CAR025,safety,Safety,Anti theft device,little_flaw
CAR025,safety,Safety,Headlight and ignition off reminder,flawless
CAR025,safety,Safety,Central locking,flawless
CAR025,safety,Safety,Speed sensing central door locking,little_flaw
CAR025,safety,Safety,Power door locks,flawless
CAR025,safety,Safety,Child safety lock,flawless
CAR025,safety,Safety,Low fuel level warning,flawless
CAR025,safety,Safety,Door ajar warning,flawless
CAR025,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR025,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR025,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR025,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR025,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR025,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR025,comfort_convenience,Comfort Convenience,12V power outlets,little_flaw
CAR025,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR025,comfort_convenience,Comfort Convenience,Adjustable ORVM,little_flaw
CAR025,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,little_flaw
CAR025,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR025,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR025,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR025,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR025,comfort_convenience,Comfort Convenience,Rear armrest cup holders,little_flaw
CAR025,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR025,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR025,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR025,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR025,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR025,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR025,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR025,comfort_convenience,Comfort Convenience,Auto dimming IRVM,little_flaw
CAR025,interior,Interior,Door pockets,little_flaw
CAR025,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR025,interior,Interior,Digital tripmeter,flawless
CAR025,interior,Interior,Headrests,little_flaw
CAR025,interior,Interior,Interior door handles,little_flaw
CAR025,interior,Interior,Digital cockpit,flawless
CAR025,interior,Interior,Digital odometer,little_flaw
CAR025,interior,Interior,Digital Instrument cluster,little_flaw
CAR025,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR025,exterior,Exterior,Rear power window,flawless
CAR025,exterior,Exterior,Body colored bumpers,flawless
CAR025,exterior,Exterior,Tail lamps - Conventional,flawless
CAR025,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR025,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR025,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR025,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR026,safety,Safety,Engine immobilizer,flawless
CAR026,safety,Safety,Anti theft device,flawless
CAR026,safety,Safety,Headlight and ignition off reminder,flawless
CAR026,safety,Safety,Central locking,damaged
CAR026,safety,Safety,Speed sensing central door locking,flawless
CAR026,safety,Safety,Power door locks,flawless
CAR026,safety,Safety,Child safety lock,flawless
CAR026,safety,Safety,Low fuel level warning,flawless
CAR026,safety,Safety,Door ajar warning,flawless
CAR026,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR026,comfort_convenience,Comfort Convenience,Folding rear seat,damaged
CAR026,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR026,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR026,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR026,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR026,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR026,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR026,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR026,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR026,comfort_convenience,Comfort Convenience,Cup holders,little_flaw
CAR026,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR026,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR026,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR026,comfort_convenience,Comfort Convenience,Rear armrest cup holders,little_flaw
CAR026,comfort_convenience,Comfort Convenience,Power steering type - EPS,little_flaw
CAR026,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR026,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR026,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,damaged
CAR026,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR026,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR026,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR026,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR026,interior,Interior,Door pockets,flawless
CAR026,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR026,interior,Interior,Digital tripmeter,little_flaw
CAR026,interior,Interior,Headrests,flawless
CAR026,interior,Interior,Interior door handles,damaged
CAR026,interior,Interior,Digital cockpit,little_flaw
CAR026,interior,Interior,Digital odometer,little_flaw
CAR026,interior,Interior,Digital Instrument cluster,little_flaw
CAR026,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR026,exterior,Exterior,Rear power window,flawless
CAR026,exterior,Exterior,Body colored bumpers,damaged
CAR026,exterior,Exterior,Tail lamps - Conventional,flawless
CAR026,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR026,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR026,exterior,Exterior,Tail lamps type - Conventional,damaged
CAR026,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR027,safety,Safety,Engine immobilizer,flawless
CAR027,safety,Safety,Anti theft device,little_flaw
CAR027,safety,Safety,Headlight and ignition off reminder,flawless
CAR027,safety,Safety,Central locking,damaged
CAR027,safety,Safety,Speed sensing central door locking,flawless
CAR027,safety,Safety,Power door locks,flawless
CAR027,safety,Safety,Child safety lock,flawless
CAR027,safety,Safety,Low fuel level warning,little_flaw
CAR027,safety,Safety,Door ajar warning,little_flaw
CAR027,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR027,comfort_convenience,Comfort Convenience,Folding rear seat,little_flaw
CAR027,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR027,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR027,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR027,comfort_convenience,Comfort Convenience,Power steering,damaged
CAR027,comfort_convenience,Comfort Convenience,12V power outlets,damaged
CAR027,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR027,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR027,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR027,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR027,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR027,comfort_convenience,Comfort Convenience,Digital Clock,little_flaw
CAR027,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR027,comfort_convenience,Comfort Convenience,Rear armrest cup holders,damaged
CAR027,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR027,comfort_convenience,Comfort Convenience,Dual zone climate control,little_flaw
CAR027,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR027,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,damaged
CAR027,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR027,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR027,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR027,comfort_convenience,Comfort Convenience,Auto dimming IRVM,little_flaw
CAR027,interior,Interior,Door pockets,flawless
CAR027,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR027,interior,Interior,Digital tripmeter,little_flaw
CAR027,interior,Interior,Headrests,flawless
CAR027,interior,Interior,Interior door handles,flawless
CAR027,interior,Interior,Digital cockpit,flawless
CAR027,interior,Interior,Digital odometer,flawless
CAR027,interior,Interior,Digital Instrument cluster,flawless
CAR027,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR027,exterior,Exterior,Rear power window,flawless
CAR027,exterior,Exterior,Body colored bumpers,damaged
CAR027,exterior,Exterior,Tail lamps - Conventional,flawless
CAR027,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR027,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR027,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR027,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR028,safety,Safety,Engine immobilizer,flawless
CAR028,safety,Safety,Anti theft device,flawless
CAR028,safety,Safety,Headlight and ignition off reminder,flawless
CAR028,safety,Safety,Central locking,flawless
CAR028,safety,Safety,Speed sensing central door locking,flawless
CAR028,safety,Safety,Power door locks,little_flaw
CAR028,safety,Safety,Child safety lock,damaged
CAR028,safety,Safety,Low fuel level warning,little_flaw
CAR028,safety,Safety,Door ajar warning,flawless
CAR028,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR028,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR028,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR028,comfort_convenience,Comfort Convenience,Distance to empty display,damaged
CAR028,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR028,comfort_convenience,Comfort Convenience,Power steering,little_flaw
CAR028,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR028,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR028,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR028,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,little_flaw
CAR028,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR028,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,damaged
CAR028,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR028,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,damaged
CAR028,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR028,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR028,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR028,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR028,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR028,comfort_convenience,Comfort Convenience,Third row cup holders,little_flaw
CAR028,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR028,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR028,comfort_convenience,Comfort Convenience,Auto dimming IRVM,damaged
CAR028,interior,Interior,Door pockets,little_flaw
CAR028,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR028,interior,Interior,Digital tripmeter,flawless
CAR028,interior,Interior,Headrests,flawless
