car_code,category_key,category_title,name,status
CAR019,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR019,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,little_flaw
CAR019,comfort_convenience,Comfort & convenience,Third row cup holders,little_flaw
CAR019,comfort_convenience,Comfort & convenience,Three zone climate control,little_flaw
CAR019,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,damaged
CAR019,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR019,interior,Interior,Door pockets,flawless
CAR019,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR019,interior,Interior,Digital tripmeter,damaged
CAR019,interior,Interior,Headrests,little_flaw
CAR019,interior,Interior,Interior door handles,flawless
CAR019,interior,Interior,Digital cockpit,flawless
CAR019,interior,Interior,Digital odometer,flawless
CAR019,interior,Interior,Digital Instrument cluster,little_flaw
CAR019,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR019,exterior,Exterior,Rear power window,flawless
CAR019,exterior,Exterior,Body colored bumpers,little_flaw
CAR019,exterior,Exterior,Tail lamps - Conventional,damaged
CAR019,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR019,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR019,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR019,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR020,safety,Safety,Engine immobilizer,flawless
CAR020,safety,Safety,Anti theft device,flawless
CAR020,safety,Safety,Headlight and ignition off reminder,flawless
CAR020,safety,Safety,Central locking,little_flaw
CAR020,safety,Safety,Speed sensing central door locking,flawless
CAR020,safety,Safety,Power door locks,damaged
CAR020,safety,Safety,Child safety lock,flawless
CAR020,safety,Safety,Low fuel level warning,flawless
CAR020,safety,Safety,Door ajar warning,flawless
CAR020,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,flawless
CAR020,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR020,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR020,comfort_convenience,Comfort & convenience,Distance to empty display,little_flaw
CAR020,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR020,comfort_convenience,Comfort & convenience,Power steering,little_flaw
CAR020,comfort_convenience,Comfort & convenience,12V power outlets,flawless
CAR020,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR020,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR020,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,damaged
CAR020,comfort_convenience,Comfort & convenience,Cup holders,little_flaw
CAR020,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR020,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR020,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR020,comfort_convenience,Comfort & convenience,Rear armrest cup holders,little_flaw
CAR020,comfort_convenience,Comfort & convenience,Power steering type - EPS,flawless
CAR020,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR020,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR020,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR020,comfort_convenience,Comfort & convenience,Third row cup holders,little_flaw
CAR020,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR020,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,flawless
CAR020,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR020,interior,Interior,Door pockets,flawless
CAR020,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR020,interior,Interior,Digital tripmeter,flawless
CAR020,interior,Interior,Headrests,flawless
CAR020,interior,Interior,Interior door handles,flawless
CAR020,interior,Interior,Digital cockpit,flawless
CAR020,interior,Interior,Digital odometer,flawless
CAR020,interior,Interior,Digital Instrument cluster,flawless
CAR020,exterior,Exterior,Outside rear view mirrors (ORVMs),damaged
CAR020,exterior,Exterior,Rear power window,flawless
CAR020,exterior,Exterior,Body colored bumpers,flawless
CAR020,exterior,Exterior,Tail lamps - Conventional,damaged
CAR020,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR020,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR020,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR020,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
